 -9.43645996e-01   3.01289633e+00   1.97498228e+00   3.03608830e+00   3.02431493e+00  -3.31407736e-01  -2.29421183e+00   2.84260731e+00  -3.84057102e+00  -4.03892525e+00
 -9.14542460e-01   3.04954322e+00   1.68362048e+00   3.08028040e+00   3.06896238e+00  -4.05050432e-01  -2.28793587e+00   2.74512768e+00  -3.85994309e+00  -4.06150691e+00
 -8.79721499e-01   3.08584563e+00   1.40409651e+00   3.12431241e+00   3.11346421e+00  -4.76160905e-01  -2.28140145e+00   2.63871582e+00  -3.87911455e+00  -4.08389585e+00
 -8.39402325e-01   3.12180629e+00   1.13725645e+00   3.16818616e+00   3.15782214e+00  -5.44295427e-01  -2.27461436e+00   2.52386944e+00  -3.89808950e+00  -4.10609604e+00
 -7.93838613e-01   3.15742786e+00   8.83598689e-01   3.21190345e+00   3.20203786e+00  -6.09029254e-01  -2.26758019e+00   2.40096841e+00  -3.91687194e+00  -4.12811129e+00
 -7.43316838e-01   3.19271300e+00   6.43330670e-01   3.25546606e+00   3.24611303e+00  -6.69959319e-01  -2.26030439e+00   2.27021826e+00  -3.93546574e+00  -4.14994534e+00
 -6.88154408e-01   3.22766430e+00   4.16414796e-01   3.29887572e+00   3.29004927e+00  -7.26706758e-01  -2.25279223e+00   2.13157874e+00  -3.95387464e+00  -4.17160178e+00
 -6.28697592e-01   3.26228430e+00   2.48075397e-01   3.34213415e+00   3.33384819e+00  -7.78919283e-01  -2.24504883e+00   2.01740114e+00  -3.97210228e+00  -4.19308409e+00
 -5.65319280e-01   3.29657551e+00   1.23488555e-01   3.38524304e+00   3.37751136e+00  -8.26273368e-01  -2.23707916e+00   1.92556386e+00  -3.99015218e+00  -4.21439567e+00
 -4.98416565e-01   3.33054041e+00   3.27411328e-02   3.42820404e+00   3.42104034e+00  -8.68476245e-01  -2.22888804e+00   1.85415052e+00  -4.00802775e+00  -4.23553979e+00
 -4.28408191e-01   3.36418141e+00  -6.97337828e-02   3.47101877e+00   3.46443663e+00  -9.05267692e-01  -2.22048014e+00   1.76828239e+00  -4.02573233e+00  -4.25651964e+00
 -3.55731862e-01   3.39750090e+00  -1.82103069e-01   3.51368885e+00   3.50770175e+00  -9.36421602e-01  -2.21186004e+00   1.66676970e+00  -4.04326911e+00  -4.27733831e+00
 -2.80841449e-01   3.43050123e+00  -3.09123696e-01   3.55621583e+00   3.55083716e+00  -9.61747336e-01  -2.20303214e+00   1.54089616e+00  -4.06064124e+00  -4.29799881e+00
 -2.04204102e-01   3.46318469e+00  -4.39159292e-01   3.59860128e+00   3.59384430e+00  -9.81090833e-01  -2.19400074e+00   1.39659274e+00  -4.07785175e+00  -4.31850405e+00
 -1.26297292e-01   3.49555356e+00  -5.66208046e-01   3.64084671e+00   3.63672459e+00  -9.94335490e-01  -2.18477004e+00   1.23531918e+00  -4.09490358e+00  -4.33885686e+00
 -4.76058035e-02   3.52761006e+00  -6.87742876e-01   3.68295361e+00   3.67947944e+00  -1.00140280e+00  -2.17534409e+00   1.05377684e+00  -4.11179961e+00  -4.35906000e+00
  3.13813038e-02   3.55935638e+00  -7.92396997e-01   3.72492346e+00   3.72211021e+00  -1.00225275e+00  -2.16572686e+00   8.63209270e-01  -4.12854263e+00  -4.37911614e+00
  1.10173749e-01   3.59079467e+00  -8.70799457e-01   3.76675770e+00   3.76461826e+00  -9.96883954e-01  -2.15592220e+00   6.83317873e-01  -4.14513534e+00  -4.39902789e+00
  1.88283071e-01   3.62192704e+00  -9.22958203e-01   3.80845775e+00   3.80700490e+00  -9.85333608e-01  -2.14593386e+00   5.28859443e-01  -4.16158038e+00  -4.41879778e+00
  2.65225649e-01   3.65275558e+00  -9.57092029e-01   3.85002502e+00   3.84927145e+00  -9.67677120e-01  -2.13576549e+00   3.95265667e-01  -4.17788031e+00  -4.43842827e+00
  3.40525669e-01   3.68328231e+00  -9.78833463e-01   3.89146087e+00   3.89141919e+00  -9.44027568e-01  -2.12542066e+00   2.77877451e-01  -4.19403764e+00  -4.45792176e+00
  4.13718042e-01   3.71350926e+00  -9.91585960e-01   3.93276666e+00   3.93344937e+00  -9.14534916e-01  -2.11490283e+00   1.75294681e-01  -4.21005478e+00  -4.47728058e+00
